protocol,site,ycsb,workload,concurrent,fastpath_attempt_rate,all_efficient_count,all_efficient_50pct,all_efficient_90pct,all_efficient_99pct,all_efficient_ave,throughput,cpu_usage,memory_usage,fp_attempt_cnt,fp_success_cnt,fp_efficient_success_cnt,fp_success_rate,fp_efficient_success_rate
none_fpga_raft,60c1s5r10p,YCSB_A,rw_1000000,concurrent_80,0,48000,353.826,429.1393,517.5260099999999,344.20296033333335,4800.0,"{0: 32.222, 1: 14.773, 2: 11.765, 3: 25.962, 4: 20.833}","{0: 484.0, 1: 455.312, 2: 455.5, 3: 455.27, 4: 455.375}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_fpga_raft,60c1s5r10p,YCSB_A,rw_1000000,concurrent_90,0,54000,384.9305,482.5951,596.8490400000001,384.7087749444445,5400.0,"{0: 34.831, 1: 13.793, 2: 11.628, 3: 15.73, 4: 9.639}","{0: 503.5, 1: 457.617, 2: 457.617, 3: 457.664, 4: 457.549}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_fpga_raft,60c1s5r10p,YCSB_A,rw_1000000,concurrent_100,0,60000,441.20000000000005,561.8573,707.6410099999999,437.11493688333337,6000.0,"{0: 38.636, 1: 17.045, 2: 9.639, 3: 10.976, 4: 10.976}","{0: 529.438, 1: 459.262, 2: 459.324, 3: 459.459, 4: 459.164}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_fpga_raft,60c1s5r10p,YCSB_A,rw_1000000,concurrent_110,0,66000,460.28999999999996,598.9494,736.69202,461.56642277272726,6600.0,"{0: 44.444, 1: 14.458, 2: 23.762, 3: 12.048, 4: 16.092}","{0: 561.625, 1: 461.121, 2: 461.559, 3: 460.746, 4: 461.004}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_fpga_raft,60c1s5r10p,YCSB_A,rw_1000000,concurrent_120,0,72000,453.3605,605.0491999999999,735.79608,452.61520526388887,7200.0,"{0: 47.778, 1: 16.471, 2: 29.524, 3: 14.286, 4: 16.667}","{0: 588.562, 1: 461.5, 2: 461.555, 3: 461.607, 4: 462.0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_fpga_raft,60c1s5r10p,YCSB_A,rw_1000000,concurrent_120,0,72000,453.3605,605.0491999999999,735.79608,452.61520526388887,7200.0,"{0: 47.778, 1: 16.471, 2: 29.524, 3: 14.286, 4: 16.667}","{0: 588.562, 1: 461.5, 2: 461.555, 3: 461.607, 4: 462.0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_copilot,60c1s5r10p,YCSB_A,rw_1000000,concurrent_1,0,600,469.118,493.4876000000004,552.7742300000001,447.05245666666667,60.0,"{0: 3.03, 1: 3.03, 2: 2.02, 3: 2.0, 4: 1.02}","{0: 434.438, 1: 434.312, 2: 432.375, 3: 431.875, 4: 431.812}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_copilot,60c1s5r10p,YCSB_A,rw_1000000,concurrent_5,0,3000,466.194,491.84709999999615,546.81403,442.769858,300.0,"{0: 4.082, 1: 5.102, 2: 2.041, 3: 2.041, 4: 2.041}","{0: 457.0, 1: 456.875, 2: 451.062, 3: 448.438, 4: 449.5}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_copilot,60c1s5r10p,YCSB_A,rw_1000000,concurrent_10,0,6000,469.293,497.30090000002,554.24504,449.01562199999995,600.0,"{0: 8.081, 1: 7.143, 2: 4.04, 3: 4.04, 4: 4.04}","{0: 488.0, 1: 486.812, 2: 475.812, 3: 472.688, 4: 473.0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_copilot,60c1s5r10p,YCSB_A,rw_1000000,concurrent_20,0,12000,467.0745,491.65130000001255,554.41801,446.5462406666667,1200.0,"{0: 14.0, 1: 13.402, 2: 5.051, 3: 5.102, 4: 5.051}","{0: 505.562, 1: 507.25, 2: 485.25, 3: 485.375, 4: 485.25}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_copilot,60c1s5r10p,YCSB_A,rw_1000000,concurrent_30,0,18000,467.53,498.564400000014,550.867,449.04684133333336,1800.0,"{0: 20.619, 1: 22.222, 2: 7.071, 3: 8.081, 4: 6.122}","{0: 512.25, 1: 514.5, 2: 488.375, 3: 488.123, 4: 488.0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_copilot,60c1s5r10p,YCSB_A,rw_1000000,concurrent_40,0,24000,474.304,505.6922000001024,552.67201,453.6238432916667,2400.0,"{0: 26.531, 1: 29.592, 2: 7.071, 3: 8.163, 4: 9.091}","{0: 520.246, 1: 521.188, 2: 490.75, 3: 490.25, 4: 490.062}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_copilot,60c1s5r10p,YCSB_A,rw_1000000,concurrent_50,0,30000,481.259,535.707500000019,576.49905,464.0841230333333,3000.0,"{0: 32.99, 1: 37.755, 2: 13.131, 3: 10.204, 4: 10.101}","{0: 528.438, 1: 528.625, 2: 494.812, 3: 492.25, 4: 492.625}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_copilot,60c1s5r10p,YCSB_A,rw_1000000,concurrent_60,0,36000,558.883,628.3670999999999,674.47001,543.9447535277778,3600.0,"{0: 44.0, 1: 48.485, 2: 34.694, 3: 12.121, 4: 12.121}","{0: 560.75, 1: 556.812, 2: 509.385, 3: 497.0, 4: 495.434}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_copilot,60c1s5r10p,YCSB_A,rw_1000000,concurrent_70,0,42000,582.7235000000001,665.7615,762.3221,573.5830062142857,4200.0,"{0: 46.392, 1: 50.0, 2: 16.162, 3: 13.131, 4: 14.0}","{0: 608.688, 1: 608.938, 2: 498.062, 3: 498.621, 4: 497.875}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_copilot,60c1s5r10p,YCSB_A,rw_1000000,concurrent_70,0,42000,582.7235000000001,665.7615,762.3221,573.5830062142857,4200.0,"{0: 46.392, 1: 50.0, 2: 16.162, 3: 13.131, 4: 14.0}","{0: 608.688, 1: 608.938, 2: 498.062, 3: 498.621, 4: 497.875}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_mencius,60c1s5r10p,YCSB_A,rw_1000000,concurrent_1,0,600,155.12349999999998,288.8549000000004,307.79134,184.54739333333333,60.0,"{0: 1.02, 1: 2.0, 2: 1.02, 3: 2.02, 4: 2.0}","{0: 432.375, 1: 432.062, 2: 432.188, 3: 431.938, 4: 431.938}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_mencius,60c1s5r10p,YCSB_A,rw_1000000,concurrent_5,0,3000,159.1695,311.2072,358.9696899999999,200.55943266666665,300.0,"{0: 4.04, 1: 5.051, 2: 4.082, 3: 3.093, 4: 4.124}","{0: 445.625, 1: 444.875, 2: 445.75, 3: 443.812, 4: 444.438}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_mencius,60c1s5r10p,YCSB_A,rw_1000000,concurrent_10,0,6000,163.103,314.0271,358.1153,203.13677299999998,600.0,"{0: 9.091, 1: 10.101, 2: 9.091, 3: 10.101, 4: 9.184}","{0: 462.688, 1: 461.438, 2: 463.625, 3: 459.812, 4: 460.5}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_mencius,60c1s5r10p,YCSB_A,rw_1000000,concurrent_12,0,7200,163.46,312.8781,355.45701,200.78730569444446,720.0,"{0: 13.265, 1: 13.131, 2: 12.245, 3: 14.0, 4: 13.265}","{0: 467.375, 1: 467.438, 2: 468.438, 3: 465.25, 4: 464.625}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_mencius,60c1s5r10p,YCSB_A,rw_1000000,concurrent_14,0,8400,161.932,312.535,356.12908000000004,202.24554869047617,840.0,"{0: 12.121, 1: 12.121, 2: 13.402, 3: 14.141, 4: 14.141}","{0: 474.5, 1: 472.938, 2: 474.562, 3: 470.875, 4: 472.25}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_mencius,60c1s5r10p,YCSB_A,rw_1000000,concurrent_15,0,9000,165.286,315.1585,362.06905,204.6898638888889,900.0,"{0: 13.131, 1: 13.265, 2: 16.162, 3: 16.162, 4: 15.306}","{0: 477.0, 1: 475.312, 2: 477.25, 3: 472.75, 4: 474.5}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_mencius,60c1s5r10p,YCSB_A,rw_1000000,concurrent_16,0,9600,156.965,307.2808,393.80611,205.18288552083337,960.0,"{0: 18.367, 1: 17.347, 2: 14.286, 3: 17.172, 4: 16.327}","{0: 482.375, 1: 480.75, 2: 483.25, 3: 479.438, 4: 479.562}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_mencius,60c1s5r10p,YCSB_A,rw_1000000,concurrent_16,0,9600,156.965,307.2808,393.80611,205.18288552083337,960.0,"{0: 18.367, 1: 17.347, 2: 14.286, 3: 17.172, 4: 16.327}","{0: 482.375, 1: 480.75, 2: 483.25, 3: 479.438, 4: 479.562}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_mongodb,60c1s5r10p,YCSB_A,rw_1000000,concurrent_1,0,600,229.33550000000002,413.8874,462.28524999999996,246.17913325,60.0,"{0: 21.0, 1: 2.041, 2: 1.01, 3: 1.02, 4: 2.0}","{0: 631.75, 1: 427.938, 2: 427.75, 3: 427.625, 4: 427.5}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_mongodb,60c1s5r10p,YCSB_A,rw_1000000,concurrent_5,0,3000,211.82150000000001,416.2389,498.3993699999999,242.42944596666672,300.0,"{0: 31.0, 1: 4.082, 2: 3.03, 3: 2.041, 4: 2.083}","{0: 675.703, 1: 428.5, 2: 428.375, 3: 428.0, 4: 428.375}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_mongodb,60c1s5r10p,YCSB_A,rw_1000000,concurrent_10,0,6000,229.238,424.07210000000003,508.70500999999996,249.9222559616667,600.0,"{0: 36.364, 1: 6.061, 2: 4.082, 3: 4.04, 4: 3.061}","{0: 693.09, 1: 428.812, 2: 428.75, 3: 428.812, 4: 428.75}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_mongodb,60c1s5r10p,YCSB_A,rw_1000000,concurrent_20,0,12000,229.79500000000002,414.0423,509.1411,248.91400536249998,1200.0,"{0: 41.237, 1: 8.247, 2: 5.155, 3: 5.155, 4: 5.155}","{0: 728.832, 1: 430.0, 2: 430.0, 3: 430.25, 4: 429.812}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_mongodb,60c1s5r10p,YCSB_A,rw_1000000,concurrent_30,0,18000,231.56,434.3877,523.53942,254.27236043888888,1800.0,"{0: 49.0, 1: 11.111, 2: 7.143, 3: 7.071, 4: 7.143}","{0: 769.414, 1: 431.188, 2: 431.375, 3: 431.5, 4: 431.25}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
none_mongodb,60c1s5r10p,YCSB_A,rw_1000000,concurrent_40,0,24000,228.94549999999998,432.92150000000004,521.7214999999989,254.50298107250003,2400.0,"{0: 56.566, 1: 13.402, 2: 9.184, 3: 11.111, 4: 9.091}","{0: 801.387, 1: 432.562, 2: 432.438, 3: 432.25, 4: 432.375}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}","{0: 0, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0}",0,0
